產品碼,產品名稱,選項,預期,已計算
2640,RN0265----日本NPG★屹立NO.1猛男鎖精持久環-三環----2640,,3.0000,
2641,RN0264----日本NPG★屹立NO.1猛男鎖精持久環-二環----2641,,3.0000,
2642,RN0263----日本NPG＊屹立NO.1簡單持久環-1環----2642,,3.0000,
2643,"SP0219----日本NPG 女之鳴 30路輕熟 30歲輕熟專用 微香即效溫感情趣提升膏10G----2643",,3.0000,
2644,"SP0218----日本NPG 女之鳴 20路輕熟 20歲輕熟專用 微香即效溫感情趣提升膏10G----2644",,3.0000,
2645,SP0198----日本NPG男用鋼膏増加耐力和敏感度----2645,,3.0000,
2646,"SP0197----日本NPG 火照締 女用熱感軟膏----2646",,3.0000,
2647,"SP0196----日本NPG 悶絕激 女用快感軟膏----2647",,3.0000,
2648,"KK0283----日本Precious＊NEO PLASMA 龜頭+陰莖+前列腺 挑戰史上最爽高潮電流剌激男用自慰器----2648",,3.0000,
2649,"KK0284----日本Precious＊NEO PLASMA 乳首+陰部+後庭 挑戰史上最爽高潮電流剌激女用自慰器----2649",,3.0000,
265,"TFL-001----Tenga异次元 FLIP LITE 奇趣杯 自慰杯 白色超柔型 无限次重复使用----265",,3.0000,
2650,SM0713----日本NPG＊縄炎．SM低溫蠟燭(紅色)----2650,,3.0000,
2651,"cd0202----日本不二Just Fit - 緊貼型 細碼34mm 12 片裝安全套----2651",,3.0000,
2652,"SCD1714----日本不二Just Fit - 大碼裝 60mm 12 片裝安全套----2652",,3.0000,
2653,cd0165----日本相模超值2000安全套12片裝----2653,,3.0000,
2654,cd0164----日本相模超值1500安全套12片裝----2654,,3.0000,
2655,"scd188----日本中西甜橙口味 12 片裝安全套----2655",,3.0000,
2656,"scd190----日本中西蜜桃口味 12 片裝安全套----2656",,3.0000,
2657,"scd187----日本中西 草莓口味 12 片裝安全套----2657",,3.0000,
2658,dm0170----日本山善（YAMAZEN）奇蹟AV按摩棒(灰白色)(充電式)----2658,,3.0000,
2659,KK0132----日本NPG＊雙穴G點前列腺電波剌激器(前後庭可用)----2659,,3.0000,
266,DL0031----罗马大帝（小号浅色）简装带防伪标----266,,3.0000,
2660,"BE1108009L----黑玫瑰 V領蕾絲柔緞性感睡衣（黑）-L----2660",,3.0000,
2661,"140cmB----日本Angel Doll 真人比例娃娃140CM高 B款----2661",,3.0000,
2662,"140cmC----日本Angel Doll 真人比例娃娃140CM高 C款----2662",,3.0000,
2663,"140cmD----日本Angel Doll 真人比例娃娃140CM高 D款----2663",,3.0000,
2664,"140cmE----日本Angel Doll 真人比例娃娃140CM高 E款----2664",,3.0000,
2665,"140cmF----日本Angel Doll 真人比例娃娃140CM高 F款----2665",,3.0000,
2666,"sqgo----英國Sqweel go小舔舔充電迷你女用口交器陰蒂高潮神器陰蒂刺激----2666",,3.0000,
2667,"utooeggb----超迷你無線遙控震蛋 (黑)----2667",,3.0000,
2668,"BE1108006L----巧笑嫣然 甜蜜小圓點蕾絲純棉睡衣（淡黃）-L----2668",,3.0000,
2669,"BE1108006M----巧笑嫣然 甜蜜小圓點蕾絲純棉睡衣（淡黃）----2669",,3.0000,
267,"516009----日本TH target驚異の2穴構造----267",,3.0000,
2670,"tiani3----瑞典lelo tiani三代無線遙控男女夫妻情侶共振按摩器----2670",,3.0000,
2671,"miniegg----淫mini彈 無線跳蛋 無線款----2671",,3.0000,
2672,egglion----狂野豹紋個性震蛋----2672,,3.0000,
2673,greenbaby----魔力矽膠自慰手套----2673,,3.0000,
2674,smallav----時尚彩繪震動AV棒(手機吊飾版)----2674,,3.0000,
2675,"groominB----日本Kuudom Groomin Colors馬卡龍自慰套【OCEAN BLUE】----2675",,3.0000,
2676,"groominP----日本Kuudom Groomin Colors馬卡龍自慰套【TWILIGHT PURPLE】----2676",,3.0000,
2677,"groominR----日本Kuudom Groomin Colors馬卡龍自慰套【HIBISCUS PINK】----2677",,3.0000,
2678,"groominO----日本Kuudom Groomin Colors馬卡龍自慰套【SUN ORANGE】----2678",,3.0000,
2679,"groominG----日本Kuudom Groomin Colors馬卡龍自慰套【GLASS GREEN】----2679",,3.0000,
268,DL0030----罗马大帝（小号深色）简装带防伪标----268,,3.0000,
2680,"groominBK----日本Kuudom Groomin Colors馬卡龍自慰套【COSMIC BLACK】----2680",,3.0000,
2681,"pasp----日本和歐美流行SM靜電膠帶( 粉色)----2681",,3.0000,
2682,"pasb----日本和歐美流行SM靜電膠帶 (黑色)----2682",,3.0000,
2683,SP0255----日本NPG男和女的有理由的媚藥(男性用)----2683,,3.0000,
2684,"TDA7----日本TOKYO DESIGN Sonic White-A多變頻AV震動棒----2684",,3.0000,
2685,"TDA8----日本TOKYO DESIGN Sonic White-B多變頻AV震動棒----2685",,3.0000,
2686,"TDA9----日本TOKYO DESIGN Sonic White-C多變頻AV震動棒----2686",,3.0000,
2687,"TDB1----日本tokyo design 東京創研之蜂鳥 AV震動棒(豹紋色)----2687",,3.0000,
2688,"TDB2----日本tokyo design 東京創研之蜂鳥 AV震動棒(黑色)----2688",,3.0000,
2689,"TDB3----日本tokyo design 東京創研之蜂鳥 AV震動棒(粉色)----2689",,3.0000,
269,DL0014----日本NPG＊白色巨根～細身でスマートな助教授M----269,,3.0000,
2690,"TDB4----日本Tokyo Design 東京創研之蜂鳥AV棒專用配件頭套A----2690",,3.0000,
2691,"TDB5----日本Tokyo Design 東京創研之蜂鳥AV棒專用配件頭套B----2691",,3.0000,
2692,"TDB6----日本Tokyo Design　東京創研 AV震動棒pink (usb充電)----2692",,3.0000,
2693,"TDB7----日本Tokyo Design　東京創研 AV震動棒Black (usb充電)----2693",,3.0000,
2694,"TDB18----日本Tokyo Design Sylphy Mini OEUF震動棒(粉色)----2694",,3.0000,
2695,"TDB19----日本Tokyo Design Sylphy Mini OEUF震動棒(橙色)----2695",,3.0000,
2696,"TDB20----日本Tokyo Design Sylphy Mini OEUF Comet震動棒----2696",,3.0000,
2697,"TDB21----日本Tokyo Design Sylphy Mini OEUF Gylaxy震動棒----2697",,3.0000,
2698,"TDB22----日本Tokyo Design Sylphy Mini OEUF Sprite震動棒----2698",,3.0000,
2699,"TDC1----日本TOKYO DESIGN Analyzer Nero 男性挑逗前列腺 電動G點按摩棒----2699",,3.0000,
27,5120-8----[加拿大BMS]橡胶白色三速笔型按摩器----27,,3.0000,
270,"DL0013----日本NPG＊白色巨根～ カリ太自慢の教授L----270",,3.0000,
2700,"TDC2----日本TOKYO DESIGN Analyzer Rosso男性挑逗前列腺 電動G點按摩棒----2700",,3.0000,
2701,"TDG5----日本Tokyo Design 東京創研之擽G點突激棒 (粉色)----2701",,3.0000,
2702,"TDG6----日本Tokyo Design 東京創研之擽G點突激棒 (黃色)----2702",,3.0000,
2703,"TDG7----日本Tokyo Design 東京創研之擽G點突激棒 (粉藍色)----2703",,3.0000,
2704,"TDG8----日本Tokyo Design 東京創研之擽G點突激棒 (黑色)----2704",,3.0000,
2705,"TDG9----日本Tokyo Design Phase 東京創研G點震棒 ( 粉色)----2705",,3.0000,
2706,"TDG10----日本Tokyo Design Phase 東京創研G點震棒 ( 橙色)----2706",,3.0000,
2707,"TDG11----日本Tokyo Design Phase 東京創研G點震棒 ( 紫色)----2707",,3.0000,
2708,"TDG12----日本Tokyo Design Phase 東京創研G點震棒 ( 黑色)----2708",,3.0000,
2709,"TDG13----日本 Tokyo Design Honey Dog 東京創研之渡蜜犬防水走珠震動棒-粉紅色----2709",,3.0000,
271,"FYA701----意亂迷情 7段變頻雙震乳夾----271",,3.0000,
2710,"TDG14----日本 Tokyo Design Dancer 東京創研之舞者防水走珠震動棒----2710",,3.0000,
2711,"TDG15----日本Tokyo Design G&amp;C Vibe東京創研G&amp;C震動器 移動式刺激器----2711",,3.0000,
2712,"TDG2----日本 Tokyo Design Rose 東京創研之薔薇G點按摩棒-白色----2712",,3.0000,
2713,"mg1113----日本Magic Eyes-Cuchu sticky Nyoro G點震動按摩棒----2713",,3.0000,
2714,"mg1120----日本Magic eyes Puff 10頻按摩棒 粉色----2714",,3.0000,
2715,"mg1121----日本Magic eyes Puff 10頻按摩棒 黑色----2715",,3.0000,
2716,"mg1122----日本Magic eyes Nachu 7頻按摩棒----2716",,3.0000,
2717,"mg1123----日本Magic eyes Moppy 7頻按摩棒----2717",,3.0000,
2718,"mg1134----日本Magic Eyes-【純潔注意】處 女 宮 (加大版)----2718",,3.0000,
2719,"mg1135----日本Magic Eyes 純潔綻放-2kg----2719",,3.0000,
272,DL0012----白の巨根电动仿真阳具----272,,3.0000,
2720,"mg1136----日本Magic Eyes - 早 ろ う し ょ ん 潤 滑 劑 ( 360ml )----2720",,3.0000,
2721,"mg1137----日本Magic Eyes - 遅 ろ う し ょ ん 熱 感 潤 滑 劑 ( 360ml )----2721",,3.0000,
2722,"ji1105----經典學生裝 制服誘惑 可愛性感短裙學生----2722",,3.0000,
2723,"TOY-0101485----日本WINS＊仲丘たまきの淫語オナホ 人氣女優自慰器----2723",,3.0000,
2724,"TMT874388----日本TamaToys＊女神の聖器 友田彩也香《女優真實倒膜名器》----2724",,3.0000,
2725,"vanilla----加拿大INTIMATE|ORGANICS純天然可食用果味熱感口交潤滑液(焦糖味120ml )----2725",,3.0000,
2726,"a96119----日本A-ONE IPPONSUJI-02:友 蘿莉美少女自慰器----2726",,3.0000,
2727,"touchme----德國Nomi Tang Touch Me 陰蒂振動器 迷你震動器----2727",,3.0000,
2728,ap35002----防水超小變頻靜音鼠標單震蛋-迷你子彈型----2728,,3.0000,
2729,ap35003----防水超小變頻靜音鼠標單震蛋-子彈型----2729,,3.0000,
273,DL0007----巨根传说猛男棒----273,,3.0000,
2730,ap35004----防水超小變頻靜音鼠標單震蛋-雞蛋型----2730,,3.0000,
2731,ap35005----10頻幻彩震蛋變頻防水強力震動-小號----2731,,3.0000,
2732,ap35006----10頻幻彩震蛋變頻防水強力震動-中號----2732,,3.0000,
2733,ap35007----10頻幻彩震蛋變頻防水強力震動-大號----2733,,3.0000,
2734,ap35008----10頻幻彩雙震蛋變頻防水強力震動-迷你雙子彈----2734,,3.0000,
2735,ap35009----10頻幻彩雙震蛋變頻防水強力震動-雙子彈----2735,,3.0000,
2736,"ap33007----異型情趣震蛋 4速震動 仿真陽具款----2736",,3.0000,
2737,"ap35010----10頻花生型 震蛋防水靜音----2737",,3.0000,
2738,"ap51337----日本Toys Sakai 人妻熟女名器(鋁罐裝) 男用自慰器----2738",,3.0000,
2739,vb0762----日本NPG★花車官能舔快感夢世界10頻震棒★電動按摩棒----2739,,3.0000,
274,DL0006----坐享其成女用电动自慰器----274,,3.0000,
2740,"ap51344----日本Toys Sakai 虛擬情人の幻想名器(鋁罐裝)男用自慰器----2740",,3.0000,
2741,"ap51412----日本Toys Sakai 和み缶少女の稚嫩名器(鋁罐裝) 嫩女 男用自慰器----2741",,3.0000,
2742,"ap50651----日本Toys Sakai 模特KAHO倒模男用自慰器----2742",,3.0000,
2743,"ap50163----日本Toys Sakai片瀬未來 男用自慰器----2743",,3.0000,
2744,"ap50026----日本Toys Sakai 激快感 巨乳體驗 自慰器----2744",,3.0000,
2745,"ap51184----日本Toys Sakai Jelly的愛 真人陰臀倒模名器----2745",,3.0000,
2746,rt0956----日本NPG★SULIRER-No.4《男女雙用電動按摩器》★後庭系列----2746,,3.0000,
2747,ap33002----夾攻型10段變頻震蛋----2747,,3.0000,
2748,oh1371----日本NPG★至極史上最強生尻傳說重量級2穴名器★女優名器----2748,,3.0000,
2749,ap33001----10頻自控靜音全防水企鵝寶寶G點陰蒂乳頭調情震蛋----2749,,3.0000,
275,"DL0003----日本NPG 烈火大將軍震動仿真穿戴陽具----275",,3.0000,
2750,"LG801----10頻超強靜音AV棒震動棒 (電池版)----2750",,3.0000,
2751,"LG812----電鍍型 AV棒 (充電版)----2751",,3.0000,
2752,"LG803----10段變頻USB充電式AV棒 (送G點潮吹套+陰蒂按摩刷)----2752",,3.0000,
2753,LG809----充電式2倍威力大號拍打式AV靜音震動按摩棒(送G點潮吹頭套)----2753,,3.0000,
2754,"LG809A----超強震動 充電式雙頭震動AV棒 (送G點頭套)----2754",,3.0000,
2755,"LG825----清純玉女型 AV震動棒 体感雙模式控制(磁吸充電)----2755",,3.0000,
2756,"LG828----少女型 電動AV震動棒 体感雙模式控制 (磁吸充電)----2756",,3.0000,
2757,"LG605----變頻靜音震蛋 鑲鉆石 (粉紅色)----2757",,3.0000,
2758,LG606----10段變頻迷你鼠標型震蛋----2758,,3.0000,
2759,"bnaught----美國原裝Bswish比域斯 調情防水震蛋 4段變速靜音----2759",,3.0000,
276,DL0002----烈火大将军仿真阳具----276,,3.0000,
2760,"bnaught-deluxe----『美國原裝』Bswish 比域斯調情震動器 7頻變速強勁舒適震蛋----2760",,3.0000,
2761,"groomin-Blue----日本Kuudom GROOMIN 新素材自慰蛋 藍色(極度柔軟)----2761",,3.0000,
2762,"groomin-green----日本Kuudom GROOMIN 新素材自慰蛋 綠色(強烈剌激)----2762",,3.0000,
2763,oh1031----日本NPG爆乳女僕3階段通道構造超肉厚名器----2763,,3.0000,
2764,"trail-red----日本Kuudom GROOMIN 新素材自慰蛋 限量版紅標 (深度熱感)----2764",,2.0000,
2765,"trail-blue----日本Kuudom GROOMIN 新素材自慰蛋-限量版藍標 (清涼爽滑)----2765",,3.0000,
2766,"charmsplush----美國Key CHARMS佳慕斯plush震動棒 情趣按摩棒----2766",,3.0000,
2767,"charmscurve----美國KEY Charms Curve G點震動棒----2767",,3.0000,
2768,"angelo----德國FUN- Angelo天使阿奇拉G點震動棒----2768",,3.0000,
2769,"littlepaul----德國Fun-寶貝蟲蟲 女用按摩棒 G點刺激----2769",,3.0000,
277,AN0048----G点初体验双段震动按摩器（藕荷色）----277,,3.0000,
2770,meany----德國FUN-Meany梅林寶貝可愛型按摩棒----2770,,3.0000,
2771,"gigolino----德國FUN-Gigolino G點刺激電動按摩棒----2771",,3.0000,
2772,"bubblescnc----德國Fun-Bubbles 多功能震動棒 陰道和後庭刺激 (CNC磁吸充電)----2772",,3.0000,
2773,"vb0518----日本NPG 東京流儀 7+8段 G點激震電動按摩棒----2773",,3.0000,
2774,"plearlycnc----德國Fun- Pearly-口袋寶貝雙重按摩震棒 (CNC磁吸充電)----2774",,3.0000,
2775,"floracnc----德國FUN- FLORA-口袋寶貝-G點刺激潮吹自慰震動棒(cnc磁吸充電)----2775",,3.0000,
2776,"oceancnc----德國FUN-Ocean  口袋寶貝雙重女用按摩棒 (CNC磁吸充電)----2776",,3.0000,
2777,flexi----德國FUN-跟屁蟲菲力後庭拉珠/矽膠肛塞肛門栓/纖細肛交器----2777,,3.0000,
2778,"bloomy----德國Fun-BLOOMY 神氣貝洛曼 後庭刺激 按摩棒----2778",,3.0000,
2779,"bootie----德國Fun-羞羞布蒂Bootie男女後庭前列腺G點肛門塞 前列腺按摩器----2779",,3.0000,
278,AN0047----G点初体验双段震动按摩器（粉）----278,,3.0000,
2780,"boosty----德國Fun-Boosty 後庭栓 矽膠肛門塞前列腺----2780",,3.0000,
2781,"spankerduo----英國Monkey Spanker Duo快感震動拍 多用途 男女雙用自慰器 震動延時環 (第二代)----2781",,3.0000,
2782,"spanker----英國Monkey Spanker快感震動拍 多用途 男性自慰器 震動延時環 (第一代)----2782",,3.0000,
2783,"cassni----荷蘭manzzztoys電動前列腺按摩器 男用G點後庭震動棒----2783",,3.0000,
2784,cunter----荷蘭Manzzztoys卡特爾男用自慰器前列腺按摩器魔杖G點後庭震動棒----2784,,3.0000,
2785,ringos----荷蘭Manzzztoys男性用品Ringos振動陰莖戒穿戴延時鎖精助勃理療環----2785,,3.0000,
2786,"rollie----荷蘭manzzztoys Rollie 持久環會陰按摩器----2786",,3.0000,
2787,"danus----荷蘭Manzzztoys Danus丹尼爾肛門塞後庭栓肛塞----2787",,3.0000,
2788,"putin----荷蘭Manzzztoys Putin 後庭塞 肛門刺激 男女通用肛塞----2788",,3.0000,
2789,"geletti----荷蘭Manzzztoys gellitte吉拉特肛門鏈後庭拉珠----2789",,3.0000,
279,AN0046----男女兼用前列腺G点刺激器（蓝色）----279,,3.0000,
2790,"bendybeads----德國Fun -葡萄藤波堤 後庭刺激 後庭按摩棒----2790",,3.0000,
2791,sinmis-coco----COCO男女共用按摩震動器----2791,,3.0000,
2792,"sinmis-lovehoney----lovehoney男女雙人共震環 銷精+延時+增粗+增長----2792",,3.0000,
2793,"sinmis-tango----tango男女共震環 延時鎖精陰道刺激----2793",,3.0000,
2794,"sinmis-seco----seco乳頭按摩器 胸部+陰部+陰唇按摩專家----2794",,3.0000,
2795,"cob1----荷蘭COB 矽膠遙控震蛋DROP(水滴形)-藍色----2795",,3.0000,
2796,"cob2----荷蘭COB 矽膠遙控震蛋G-TOUCH 粉色 G點跳蛋----2796",,3.0000,
2797,"cob3----荷蘭COB 矽膠遙控震蛋TULIP（鬱金香形）-紫色----2797",,3.0000,
2798,"usbheat----USB加熱棒 自慰器 飛機杯自慰軟膠加熱----2798",,2.0000,
2799,"keyo----美國KEY O女性快感增強液興奮高潮液女用潤滑油劑陰蒂刺激性冷淡----2799",,3.0000,
28,mu05----Mushroom蘑菇飛機杯體位杯-雙飛式----28,,3.0000,
280,AN0045----男女兼用前列腺G点刺激器（粉）----280,,3.0000,
2800,"cyclone----旋風二代升級版電動男用自慰杯 全自動旋轉打飛機杯 爆射刺激----2800",,3.0000,
2801,"a1198----日本A-one 充氣型 膨脹仿真陽具 男根倒模----2801",,3.0000,
2802,a1261----日本A-one‧第2代F罩杯天使巨乳究極肉厚自慰器----2802,,3.0000,
2803,a1343----日本A-one‧第3代G罩杯天使巨乳究極肉厚自慰器----2803,,3.0000,
2804,"kumi----日本A-one LOVEBODY-Kumi 巨乳橋美子透明吹氣公仔----2804",,3.0000,
2805,"adonispump----美國CEN Adonis 增強訓練泵----2805",,3.0000,
2806,"T40----日本SSI愛情療法- 紗奈 男用名器倒模----2806",,3.0000,
2807,"T41----日本SSI 愛情療法- 蕾 治癒型小名器----2807",,3.0000,
2808,"DNART13----日本G-Mode ROTOR Nipple Clamps高機能12段變頻防水極靜音震動乳夾----2808",,3.0000,
2809,"DNART14----日本G-Mode Rotor迷你雙跳蛋超靜音防水12頻----2809",,3.0000,
281,AN0029----两段式女用后庭按摩器----281,,3.0000,
2810,"DNART15----日本G-Mode ROTOR Nano高機能12段變頻防水極靜音迷你微震蛋----2810",,3.0000,
2811,"DNART16----日本G-Mode ROTOR Duo Nano高機能12段變頻防水極靜音迷你雙微震蛋----2811",,3.0000,
2812,"DNART17----日本G-MODE-12段LED變頻 Rotor Duo Nano 奈米防水多跳蛋(三顆震蛋)----2812",,3.0000,
2813,DNAAT01----日本G-Mode女性自慰器乳房刺激玩具強力震動靜音防水----2813,,3.0000,
2814,"SSIV024----日本Wild One振動 鐵人系列 Wave 鉄人開発 G點震動棒 轉珠按摩棒----2814",,3.0000,
2815,"SSIV025----日本Wild One振動 鐵人系列 Rock鉄人開発 G點震動棒 轉珠按摩棒----2815",,3.0000,
2816,"SSIV026----日本Wild One振動 鐵人系列 Karina 鉄人開発 G點震動棒 轉珠按摩棒----2816",,3.0000,
2817,"SSIV021----日本WILD ONE KO-MON様系列黃門様一代超仿真 震動及搖擺陽具----2817",,3.0000,
2818,"SSIV022----日本WILD ONE KO-MON樣系列 助桑 一代超強潮吹G點刺激女用自慰器按摩震動棒----2818",,3.0000,
2819,"SSIV023----日本WILD ONE KO-MON系列格桑一代 無敵敏感刺激振動按摩棒----2819",,3.0000,
282,AN0027----幸福神探前列腺G点刺激器（黑）----282,,3.0000,
2820,"SSIV030----日本WILD ONE KO-MON樣系列黃門桑 二代目超仿真震動陽具(升級版)----2820",,3.0000,
2821,"SSIV031----日本WILD ONE KO-MON樣系列格桑二代無敵敏感刺激振動按摩棒(升級版)----2821",,3.0000,
2822,"SSIV032----日本WILD ONE KO-MON樣系列助桑二代超強潮吹G點刺激女用自慰器按摩震動棒 (升級版)----2822",,3.0000,
